UID          PID    PPID     LWP  C NLWP    SZ   RSS PSR STIME TTY          TIME CMD
vm_mach+    4366    4306    4388  0   20 900438 183448 0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4389  0   20 900438 183448 3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4565  0   20 900438 183448 1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4566  0   20 900438 183448 1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4567  0   20 900438 183448 1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4568  0   20 900438 183448 3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4714  0   20 900438 183448 0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4403    2801    4403  0    9 459982 24552  3 21:49 ?        00:00:00 /usr/bin/snap userd
vm_mach+    4403    2801    4409  0    9 459982 24552  1 21:49 ?        00:00:00 /usr/bin/snap userd
vm_mach+    4403    2801    4410  0    9 459982 24552  1 21:49 ?        00:00:00 /usr/bin/snap userd
vm_mach+    4403    2801    4411  0    9 459982 24552  0 21:49 ?        00:00:00 /usr/bin/snap userd
vm_mach+    4403    2801    4412  0    9 459982 24552  1 21:49 ?        00:00:00 /usr/bin/snap userd
vm_mach+    4403    2801    4413  0    9 459982 24552  3 21:49 ?        00:00:00 /usr/bin/snap userd
vm_mach+    4403    2801    4414  0    9 459982 24552  3 21:49 ?        00:00:00 /usr/bin/snap userd
vm_mach+    4403    2801    4417  0    9 459982 24552  3 21:49 ?        00:00:00 /usr/bin/snap userd
vm_mach+    4403    2801    4418  0    9 459982 24552  1 21:49 ?        00:00:00 /usr/bin/snap userd
vm_mach+    4852    4306    4852  0    5 340469 36208  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -sandboxingKind 0 -prefsHandle 0:46596 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {20831245-c936-4b73-a940-1bfb7581944f} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 6 utility
vm_mach+    4852    4306    4855  0    5 340469 36208  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -sandboxingKind 0 -prefsHandle 0:46596 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {20831245-c936-4b73-a940-1bfb7581944f} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 6 utility
vm_mach+    4852    4306    4857  0    5 340469 36208  2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -sandboxingKind 0 -prefsHandle 0:46596 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {20831245-c936-4b73-a940-1bfb7581944f} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 6 utility
vm_mach+    4852    4306    4859  0    5 340469 36208  2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -sandboxingKind 0 -prefsHandle 0:46596 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {20831245-c936-4b73-a940-1bfb7581944f} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 6 utility
vm_mach+    4852    4306    5292  0    5 340469 36208  2 21:50 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -sandboxingKind 0 -prefsHandle 0:46596 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {20831245-c936-4b73-a940-1bfb7581944f} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 6 utility
vm_mach+    4860    4306    4860  0   19 870322 70324  3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    4863  0   19 870322 70324  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    4865  0   19 870322 70324  2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    4867  0   19 870322 70324  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    4868  0   19 870322 70324  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    4869  0   19 870322 70324  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    4870  0   19 870322 70324  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    4871  0   19 870322 70324  2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    4873  0   19 870322 70324  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    5007  0   19 870322 70324  2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    5012  0   19 870322 70324  2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    5013  0   19 870322 70324  3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    5014  0   19 870322 70324  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    5015  0   19 870322 70324  2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    5016  0   19 870322 70324  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    5058  0   19 870322 70324  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    5059  0   19 870322 70324  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    5060  0   19 870322 70324  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    4860    4306    5061  0   19 870322 70324  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d74e71a6-34a0-47dc-8498-f01440d77cd9} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 7 tab
vm_mach+    5017    4306    5017  0   19 870323 70092  3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3b993a8b-5b63-4d70-b429-0d63bae0710e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 8 tab
vm_mach+    5017    4306    5020  0   19 870323 70092  3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3b993a8b-5b63-4d70-b429-0d63bae0710e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 8 tab
vm_mach+    5017    4306    5022  0   19 870323 70092  2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3b993a8b-5b63-4d70-b429-0d63bae0710e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 8 tab
vm_mach+    5017    4306    5029  0   19 870323 70092  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3b993a8b-5b63-4d70-b429-0d63bae0710e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 8 tab
vm_mach+    5017    4306    5031  0   19 870323 70092  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3b993a8b-5b63-4d70-b429-0d63bae0710e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 8 tab
vm_mach+    5017    4306    5033  0   19 870323 70092  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3b993a8b-5b63-4d70-b429-0d63bae0710e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 8 tab
vm_mach+    5017    4306    5034  0   19 870323 70092  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3b993a8b-5b63-4d70-b429-0d63bae0710e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 8 tab
vm_mach+    5017    4306    5035  0   19 870323 70092  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3b993a8b-5b63-4d70-b429-0d63bae0710e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 8 tab
vm_mach+    5017    4306    5039  0   19 870323 70092  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3b993a8b-5b63-4d70-b429-0d63bae0710e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 8 tab
vm_mach+    5017    4306    5045  0   19 870323 70092  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3b993a8b-5b63-4d70-b429-0d63bae0710e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 8 tab
vm_mach+    5017    4306    5046  0   19 870323 70092  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3b993a8b-5b63-4d70-b429-0d63bae0710e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 8 tab
vm_mach+    5017    4306    5049  0   19 870323 70092  3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:43276 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {3b993a8b-5b63-4d70-b429-0d63bae0710e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 8 tab
